CustID,PartID,(No column name),natl_flag,oem_flag,annual_spend,quantity,retail_sales,cogs,posgp,comp_price,FRGSHPUSM649NCIS,TRUCKD11,VMTD11,HTRUCKSSAAR,WPU141106,actual_sales
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,10/23/2024,1,0,1614842.61,10,116.6,55.16,17.04,0,1.085000038,113.2900009,274912.875,0.48300001,252.6139984,72.2
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,10/24/2024,1,0,1612674.49,11,128.26,60.676,18.744,0,1.085000038,113.2580032,274857.7813,0.483999997,252.6159973,79.42
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,10/25/2024,1,0,1614617.49,2,23.32,11.032,3.408,0,1.085000038,113.2259979,274802.6875,0.485000014,252.6170044,14.44
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,10/28/2024,1,0,1600148.53,9,104.94,49.644,15.336,0,1.085000038,113.1289978,274637.375,0.488000005,252.6210022,64.98
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,10/31/2024,1,0,1616905.63,25,291.5,137.9,42.6,0,1.085999966,113.0319977,274472.0938,0.49000001,252.625,180.5
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/1/2024,1,0,1612794.83,10,116.6,55.16,17.04,0,1.085999966,113,274417,0.490999997,252.6260071,72.2
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/4/2024,1,0,1606386.7,3,34.98,16.548,5.112,0,1.077999949,112.9599991,274587.4063,0.488000005,252.6399994,21.66
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/5/2024,1,0,1611513.84,1,11.66,5.516,1.704,0,1.075000048,112.9469986,274644.1875,0.486999989,252.6439972,7.22
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/7/2024,1,0,1605294.08,14,163.24,77.224,23.856,0,1.070000052,112.9199982,274757.8125,0.485000014,252.6529999,101.08
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/8/2024,1,0,1606104.49,8,93.28,44.128,13.632,0,1.067999959,112.9069977,274814.5938,0.483999997,252.6580048,57.76
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/11/2024,1,0,1590259.37,4,46.64,22.064,6.816,0,1.059999943,112.8669968,274985,0.481000006,252.6710052,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/14/2024,1,0,1592679.18,14,163.24,77.224,23.856,0,1.052000046,112.8270035,275155.4063,0.477999985,252.6849976,101.08
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/15/2024,1,0,1590206.89,6,69.96,33.096,10.224,0,1.049000025,112.8130035,275212.1875,0.476999998,252.6889954,43.32
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/18/2024,1,0,1580429.15,8,93.28,44.128,13.632,0,1.041000009,112.7730026,275382.5938,0.474000007,252.7030029,57.76
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/19/2024,1,0,1588605.92,6,69.96,33.096,10.224,0,1.039000034,112.7600021,275439.4063,0.47299999,252.7079926,43.32
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/20/2024,1,0,1585500.82,28,326.48,154.448,47.712,0,1.036000013,112.7470016,275496.1875,0.472000003,252.7120056,202.16
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/21/2024,1,0,1588446.96,12,139.92,66.192,20.448,0,1.032999992,112.7330017,275553,0.470999986,252.7169952,86.64
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/22/2024,1,0,1589761.5,20,233.2,110.32,34.08,0,1.031000018,112.7200012,275609.8125,0.469999999,252.720993,144.4
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/25/2024,1,0,1588544.85,10,116.6,55.16,17.04,0,1.023000002,112.6800003,275780.1875,0.467000008,252.7350006,72.2
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/26/2024,1,0,1592585.14,5,58.3,27.58,8.52,0,1.019999981,112.6669998,275837,0.465999991,252.7389984,36.1
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/27/2024,1,0,1594473.81,2,23.32,11.032,3.408,0,1.018000007,112.6529999,275893.8125,0.465000004,252.7440033,14.44
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,11/29/2024,1,0,1586974.01,0,0,0,0,0,1.011999965,112.6269989,276007.4063,0.463,252.753006,0
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/5/2024,1,0,1587758.14,4,46.64,22.064,6.816,0,1,112.5350037,276109.25,0.463,252.7610016,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/6/2024,1,0,1589471.24,17,198.22,93.772,28.968,0,0.998000026,112.5189972,276106.3125,0.463,252.7610016,122.74
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/9/2024,1,0,1583334.48,6,69.96,33.096,10.224,0,0.992999971,112.4710007,276097.5313,0.463999987,252.7599945,43.32
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/10/2024,1,0,1590023.49,12,139.92,66.192,20.448,0,0.991999984,112.4550018,276094.5938,0.465000004,252.7590027,86.64
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/13/2024,1,0,1588934.23,4,46.64,22.064,6.816,0,0.986000001,112.4059982,276085.7813,0.465999991,252.7590027,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/17/2024,1,0,1591684.49,1,11.66,5.516,1.704,0,0.980000019,112.3420029,276074.0313,0.467999995,252.7570038,7.22
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/18/2024,1,0,1587335.9,10,116.6,55.16,17.04,0,0.977999985,112.3259964,276071.0938,0.467999995,252.7570038,72.2
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/23/2024,1,0,1576231.69,4,46.64,22.064,6.816,0,0.968999982,112.2450027,276056.4063,0.469999999,252.7559967,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/24/2024,1,0,1583619.05,14,163.24,77.224,23.856,0,0.967999995,112.2289963,276053.4688,0.470999986,252.7550049,101.08
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/26/2024,1,0,1582606.82,12,139.92,66.192,20.448,0,0.963999987,112.1969986,276047.625,0.470999986,252.7550049,86.64
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,12/30/2024,1,0,1575265.52,7,81.62,38.612,11.928,0,0.957000017,112.1320038,276035.875,0.47299999,252.7539978,50.54
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/3/2025,1,0,1580326.87,2,23.32,11.032,3.408,0,0.959999979,112.2160034,275929.875,0.472000003,252.7960052,14.44
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/6/2025,1,0,1571953.36,1,11.66,5.516,1.704,0,0.970000029,112.3899994,275779.6875,0.469000012,252.8609924,7.22
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/7/2025,1,0,1575215.28,3,34.98,16.548,5.112,0,0.97299999,112.447998,275729.625,0.469000012,252.8829956,21.66
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/8/2025,1,0,1577990.99,4,46.64,22.064,6.816,0,0.976999998,112.5059967,275679.5625,0.467999995,252.904007,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/16/2025,1,0,1591409.4,13,151.58,71.708,22.152,0,1.001999974,112.9710007,275279.0313,0.460000008,253.0769958,93.86
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/17/2025,1,0,1593463.24,7,81.62,38.612,11.928,0,1.006000042,113.0289993,275228.9688,0.460000008,253.098999,50.54
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/20/2025,1,0,1589812.11,7,81.62,38.612,11.928,0,1.014999986,113.2030029,275078.7813,0.456999987,253.1640015,50.54
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/21/2025,1,0,1596148.44,4,46.64,22.064,6.816,0,1.019000053,113.2610016,275028.7188,0.456,253.1849976,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/23/2025,1,0,1590950.3,22,256.52,121.352,37.488,0,1.024999976,113.3769989,274928.5938,0.453999996,253.2279968,158.84
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/28/2025,1,0,1585162.52,4,46.64,22.064,6.816,0,1.041000009,113.6679993,274678.25,0.449999988,253.3370056,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/29/2025,1,0,1586042.34,4,46.64,22.064,6.816,0,1.04400003,113.7259979,274628.1875,0.449000001,253.3580017,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,1/30/2025,1,0,1591183.79,18,209.88,99.288,30.672,0,1.047999978,113.7839966,274578.125,0.448000014,253.3800049,129.96
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,2/3/2025,1,0,1582881.44,15,174.9,82.74,25.56,0,1.05400002,113.8789978,274675.9375,0.446999997,253.4790039,108.3
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,2/4/2025,1,0,1590495.42,10,116.6,55.16,17.04,0,1.05400002,113.8679962,274774.9063,0.446999997,253.5070038,72.2
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,2/5/2025,1,0,1591410.03,11,128.26,60.676,18.744,0,1.05400002,113.8570023,274873.8438,0.448000014,253.5350037,79.42
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,2/6/2025,1,0,1585254.09,2,23.32,11.032,3.408,0,1.05400002,113.8460007,274972.8125,0.448000014,253.5630035,14.44
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,2/10/2025,1,0,1576762.83,18,209.92,99.288,30.672,0,1.05400002,113.8040009,275368.6875,0.449999988,253.673996,129.96
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,2/13/2025,1,0,1588487.84,5,58.45,27.58,8.52,0,1.05400002,113.7710037,275665.5625,0.451000005,253.7579956,36.1
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,2/17/2025,1,0,1576916.89,-3,-35.07,-16.548,-5.112,0,1.05400002,113.7289963,276061.4375,0.453000009,253.8699951,-21.66
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,2/25/2025,1,0,1571546.23,5,58.45,27.58,8.52,0,1.05400002,113.6429977,276853.1563,0.456,254.0930023,36.1
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,2/26/2025,1,0,1574190.3,10,116.9,55.16,17.04,0,1.05400002,113.6320038,276952.0938,0.456999987,254.1210022,72.2
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/5/2025,1,0,1592023.55,14,163.66,77.224,23.856,0,1.054999948,113.6259995,277355.3125,0.456999987,254.2140045,101.08
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/6/2025,1,0,1587469.73,3,35.07,16.548,5.112,0,1.054999948,113.6320038,277381.9063,0.456999987,254.2160034,21.66
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/10/2025,1,0,1573532.09,10,116.9,55.16,17.04,0,1.054999948,113.6579971,277488.2188,0.456,254.2250061,72.2
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/14/2025,1,0,1579074.23,6,70.14,33.096,10.224,0,1.055999994,113.6839981,277594.5625,0.455000013,254.2339935,43.32
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/17/2025,1,0,1565076.96,26,303.94,143.416,44.304,0,1.055999994,113.7030029,277674.2813,0.453999996,254.2400055,187.72
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/19/2025,1,0,1573361.66,3,35.07,16.548,5.112,0,1.055999994,113.7160034,277727.4375,0.453999996,254.2440033,21.66
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/24/2025,1,0,1576697.63,6,70.14,33.096,10.224,0,1.057000041,113.7480011,277860.3438,0.453000009,254.2550049,43.32
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/25/2025,1,0,1589458.1,2,23.38,11.032,3.408,0,1.057000041,113.7549973,277886.9375,0.453000009,254.2579956,14.44
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/26/2025,1,0,1592614.14,5,58.45,27.58,8.52,0,1.057000041,113.7610016,277913.5313,0.451999992,254.2599945,36.1
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/28/2025,1,0,1592847.51,8,93.52,44.128,13.632,0,1.057000041,113.7740021,277966.6875,0.451999992,254.2640076,57.76
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,3/30/2025,1,0,1587260.92,2,23.38,11.032,3.408,0,1.057999969,113.7870026,278019.8438,0.451000005,254.2689972,14.44
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/3/2025,1,0,1605422.42,18,210.42,99.288,30.672,0,1.057999969,113.7870026,277973.4063,0.451000005,254.2749939,129.96
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/4/2025,1,0,1606458.38,23,268.87,126.868,39.192,0,1.057999969,113.7799988,277923.5938,0.451000005,254.2769928,166.06
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/7/2025,1,0,1608484.94,6,70.14,36.606,6.714,0,1.057000041,113.7600021,277774.1875,0.451999992,254.2799988,43.32
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/10/2025,1,0,1626678.45,1,11.69,6.686,0.534,0,1.057000041,113.7399979,277624.8125,0.451999992,254.2839966,7.22
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/11/2025,1,0,1628796.32,5,58.45,33.43,2.67,0,1.057000041,113.7330017,277575,0.451999992,254.2850037,36.1
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/14/2025,1,0,1623422.74,11,128.59,73.546,5.874,0,1.055999994,113.7129974,277425.5938,0.451999992,254.2879944,79.42
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/15/2025,1,0,1626913.33,7,81.83,46.802,3.738,0,1.055999994,113.7070007,277375.8125,0.451999992,254.2890015,50.54
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/16/2025,1,0,1626351.65,2,23.38,13.372,1.068,0,1.055999994,113.6999969,277326,0.453000009,254.2910004,14.44
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/18/2025,1,0,1626185.51,4,46.76,26.744,2.136,0,1.055999994,113.6869965,277226.4063,0.453000009,254.2929993,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/21/2025,1,0,1618428.83,4,46.76,26.744,2.136,0,1.054999948,113.6669998,277077,0.453000009,254.2960052,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/23/2025,1,0,1620352.32,5,58.45,33.43,2.67,0,1.054999948,113.6529999,276977.4063,0.453000009,254.298996,36.1
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/24/2025,1,0,1615290.62,2,23.38,13.372,1.068,0,1.054999948,113.6470032,276927.5938,0.453000009,254.3000031,14.44
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/28/2025,1,0,1608113.3,5,58.45,33.43,2.67,0,1.05400002,113.6200027,276728.4063,0.453999996,254.3049927,36.1
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/29/2025,1,0,1615765.99,3,35.07,20.058,1.602,0,1.05400002,113.612999,276678.5938,0.453999996,254.3059998,21.66
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,4/30/2025,1,0,1619996.86,20,233.8,133.72,10.68,0,1.05400002,113.6070023,276628.8125,0.453999996,254.3070068,144.4
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/1/2025,1,0,1624527.64,21,245.49,140.406,11.214,0,1.05400002,113.5999985,276579,0.453999996,254.3079987,151.62
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/5/2025,1,0,1618064.72,18,251.82,120.348,9.612,0,1.05400002,113.560997,276549.5938,0.453999996,254.3110046,129.96
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/7/2025,1,0,1623460.29,2,27.98,13.372,1.068,0,1.05400002,113.5419998,276534.875,0.453999996,254.3130035,14.44
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/9/2025,1,0,1631878.99,4,55.96,26.744,2.136,0,1.052999973,113.5230026,276520.1563,0.453999996,254.3139954,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/12/2025,1,0,1629308.16,3,41.97,20.058,1.602,0,1.052999973,113.4940033,276498.0938,0.453999996,254.3170013,21.66
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/13/2025,1,0,1637436.6,15,209.85,100.29,8.01,0,1.052999973,113.4840012,276490.75,0.453999996,254.3170013,108.3
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/15/2025,1,0,1647313.54,2,27.98,13.372,1.068,0,1.052999973,113.4649963,276476.0313,0.453999996,254.3190002,14.44
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/16/2025,1,0,1642316.88,15,209.85,100.29,8.01,0,1.052999973,113.4550018,276468.6875,0.453999996,254.3200073,108.3
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/22/2025,1,0,1638411.22,4,55.96,26.744,2.136,0,1.052999973,113.3970032,276424.5625,0.453000009,254.3240051,28.88
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/28/2025,1,0,1645871.93,10,143.9,66.86,5.34,0,1.052000046,113.3389969,276380.4063,0.453000009,254.3289948,72.2
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/29/2025,1,0,1647810.6,5,71.95,33.43,2.67,0,1.052000046,113.3290024,276373.0625,0.453000009,254.3300018,36.1
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,5/30/2025,1,0,1649133.58,8,115.12,53.488,4.272,0,1.052000046,113.3190002,276365.7188,0.453000009,254.3300018,57.76
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,6/4/2025,1,0,1658483.42,17,244.63,113.662,35.088,0,1.049999952,113.3799973,276492.1875,0.449999988,254.3320007,148.75
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,6/6/2025,1,0,1667052.27,1,14.39,6.686,2.064,0,1.049000025,113.4329987,276586.3438,0.448000014,254.3320007,8.75
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,6/9/2025,1,0,1660687.87,10,143.9,66.86,20.64,0,1.047000051,113.5130005,276727.5313,0.444999993,254.3320007,87.5
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,6/12/2025,1,0,1672910.97,6,86.34,40.116,12.384,0,1.044999957,113.5930023,276868.7188,0.442000002,254.3320007,52.5
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,6/17/2025,1,0,1677917.27,5,71.95,33.43,10.32,0,1.042000055,113.7269974,277104.0625,0.43599999,254.3320007,43.75
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,6/19/2025,1,0,1665938.45,10,143.9,66.86,20.64,0,1.041000009,113.7799988,277198.1875,0.433999985,254.3320007,87.5
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,6/24/2025,1,0,1675307.02,14,201.46,93.604,28.896,0,1.036999941,113.913002,277433.5313,0.42899999,254.3320007,122.5
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,6/30/2025,1,0,1673891.45,1,14.39,6.686,2.064,0,1.034000039,114.072998,277715.9375,0.423000008,254.3320007,8.75
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/1/2025,1,0,1690468,10,143.9,74.11,13.39,0,1.032999992,114.0999985,277763,0.421999991,254.3320007,87.5
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/2/2025,1,0,1733759.65,11,158.29,81.521,14.729,0,1.031999946,114.1259995,277758,0.421000004,254.3509979,96.25
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/3/2025,1,0,1739925.51,11,158.29,81.521,14.729,0,1.031999946,114.1520004,277753,0.421000004,254.3699951,96.25
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/7/2025,1,0,1731003.17,5,71.95,37.055,6.695,0,1.029999971,114.2549973,277733,0.418000013,254.4459991,43.75
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/8/2025,1,0,1745589.58,3,43.17,22.233,4.017,0,1.029000044,114.2809982,277728,0.416999996,254.4649963,26.25
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/9/2025,1,0,1745212.1,5,71.95,37.055,6.695,0,1.029000044,114.3059998,277723,0.416000009,254.4850006,43.75
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/10/2025,1,0,1742498.45,5,71.95,37.055,6.695,0,1.027999997,114.3320007,277718,0.416000009,254.5039978,43.75
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/14/2025,1,0,1735215.96,7,100.73,51.877,9.373,0,1.026000023,114.4349976,277698,0.412999988,254.5800018,61.25
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/15/2025,1,0,1739797.01,14,201.46,103.754,18.746,0,1.026000023,114.4609985,277693,0.412,254.598999,122.5
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/18/2025,1,0,1750249.34,4,57.56,29.644,5.356,0,1.024000049,114.5390015,277678,0.409999996,254.6560059,35
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/22/2025,1,0,1755098.13,10,143.9,74.11,13.39,0,1.021999955,114.6419983,277658,0.407000005,254.7319946,87.5
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/30/2025,1,0,1769762.69,5,71.95,37.055,6.695,0,1.018000007,114.8479996,277618,0.400999993,254.8849945,43.75
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,7/31/2025,1,0,1770545.67,10,143.9,74.11,13.39,0,1.018000007,114.8740005,277613,0.400999993,254.904007,87.5
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,8/1/2025,1,0,1774166.53,6,94.74,44.466,5.874,0,1.01699996,114.9000015,277608,0.400000006,254.9230042,50.34
CUST_D1ECB94B336AF3E8BB8D739FA6E9E544,PART_E9B6842E1322877CB977F4F41C542C85,8/4/2025,1,0,1767125.37,2,31.58,14.822,1.958,0,1.019000053,114.7939987,277660.0625,0.398000002,255.0469971,16.78
